ID,SMILES,DATASET,HBA,HBD,LOGP,TPSA,MW,CSP3,HEAVY,RING,HETATOMS,ROTBONDS,CARBOALICYCLIC,HETEROALICYCLIC,CARBOAROMATIC,HETEROAROMATIC,AROMATIC,ACID_ATOMS,AROM_ATOMS,BASIC_ATOMS,BROMINE,CHLORINE,FLUORINE,IODINE,NITROGEN,OXYGEN,PHOSPHORUS,FRACROTBOND,CHIRALCENTERS,HALOGEN
DB00717,O=C1CC2=CC[C@]3[C@]4[C@@](C)([C@](O)(C#C)CC4)CC[C@@]3C2CC1,FDA,2,1,3.4925001,37.299999,298.42599,0.75,22,4,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.039999999,6,0
DB00718,P(=O)(OCOC(=O)C(C)(C)C)(OCOC(=O)C(C)(C)C)COCCn1c2N=CNC(=N)c2nc1,FDA,12,2,2.5328701,167.71001,501.47699,0.64999998,34,2,14,11,0,0,0,2,2,0,5,0,0,0,0,0,5,8,1,0.42857143,0,0
DB00719,CN1CCC(=C2c3ncccc3CCc3c2cccc3)CC1,FDA,2,0,3.7077,16.129999,290.41,0.34999999,22,4,2,0,1,1,1,1,2,0,12,0,0,0,0,0,2,0,0,0.0,0,0
DB00720,ClC(Cl)([P+]([OH0])(=O)[O-])[P+]([OH0])(=O)[O-],FDA,4,2,0.77170002,108.74,244.89101,1.0,11,0,10,2,0,0,0,0,0,6,0,0,0,2,0,0,0,6,2,0.2,0,2
DB00721,O=C(OCCN(CC)CC)c1ccc(N)cc1,FDA,4,1,1.7674,55.560001,236.315,0.46153846,17,1,4,6,0,0,1,0,1,0,6,0,0,0,0,0,2,2,0,0.41176471,0,0
DB00722,O=C(O)C(NC(C(=O)N1C(C(=O)O)CCC1)CCCCN)CCc1ccccc1,FDA,5,4,1.2352,132.96001,405.495,0.5714286,29,2,8,12,0,1,1,0,1,0,6,0,0,0,0,0,3,5,0,0.43333334,3,0
DB00723,O(C)c1c(C(O)C(N)C)cc(OC)cc1,FDA,4,2,1.0844001,64.709999,211.261,0.45454547,15,1,4,4,0,0,1,0,1,0,6,0,0,0,0,0,1,3,0,0.26666668,2,0
DB00724,N=C1Nc2c(-c3n(CC(C)C)cnc13)cccc2,FDA,3,2,2.65307,57.459999,240.31,0.2857143,18,3,4,2,0,0,1,2,3,0,11,0,0,0,0,0,4,0,0,0.1,0,0
DB00725,O=C(OC1CC2[N+](C)(C)C(C1)CC2)C(O)c1ccccc1,FDA,3,1,2.033,46.529999,290.383,0.58823532,21,3,4,3,0,2,1,0,1,0,6,1,0,0,0,0,1,3,0,0.17391305,3,0
DB00726,N(CC(CN1c2c(cccc2)CCc2c1cccc2)C)(C)C,FDA,2,0,4.1209998,6.48,294.44199,0.40000001,22,3,2,4,0,1,2,0,2,0,12,0,0,0,0,0,2,0,0,0.16666667,1,0
DB00727,O=[N+](OC(CO[N+](=O)[O-])CO[N+](=O)[O-])[O-],FDA,9,0,-1.0201,157.11,227.08501,1.0,15,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0.5714286,0,0
DB00728,O=C(O[C@@]1[C@]2(C)[C@]([C@]3[C@@]([C@]4(C)[C@](C[C@](O)[C@@](N5CCOCC5)C4)CC3)CC2)C[C@@]1[N+]1(CC=C)CCCC1)C,FDA,5,1,4.4074998,59.0,529.78601,0.90625,38,6,6,5,4,2,0,0,0,0,0,1,0,0,0,0,2,4,0,0.13953489,10,0
DB00730,c1(-c2ncsc2)[nH]c2c(n1)cccc2,FDA,3,1,2.6863999,41.57,201.254,0.0,14,3,4,1,0,0,1,2,3,0,14,0,0,0,0,0,3,0,0,0.0625,0,0
DB00731,O=C(O)C(NC(=O)C1CCC(C(C)C)CC1)Cc1ccccc1,FDA,2,2,3.2609,66.400002,317.42899,0.57894737,23,2,4,6,1,0,1,0,1,0,6,0,0,0,0,0,1,3,0,0.29166666,1,0
DB00733,ON=Cc1[n+](C)cccc1,FDA,2,1,0.31920001,36.470001,137.162,0.14285715,10,1,3,1,0,0,0,1,1,0,6,1,0,0,0,0,2,1,0,0.1,0,0
DB00734,Fc1cc2onc(C3CCN(CCC=4C(=O)N5C(=NC=4C)CCCC5)CC3)c2cc1,FDA,6,0,3.59042,64.160004,410.49301,0.52173913,30,5,7,4,0,2,1,2,3,0,9,0,0,0,1,0,4,2,0,0.11764706,0,1
DB00735,N(CC=Cc1ccccc1)(Cc1c2c(ccc1)cccc2)C,FDA,1,0,4.9850001,3.24,287.40601,0.14285715,22,3,1,5,0,0,3,0,3,0,16,0,0,0,0,0,1,0,0,0.20833333,0,0
DB00737,Clc1ccc(C(N2CCN(Cc3cc(C)ccc3)CC2)c2ccccc2)cc1,FDA,2,0,5.5556202,6.48,390.95801,0.28,28,4,3,5,0,1,3,0,3,0,18,0,0,1,0,0,2,0,0,0.16129032,1,1
DB00738,O(CCCCCOc1ccc(C(=N)N)cc1)c1ccc(C(=N)N)cc1,FDA,4,4,2.8828399,118.2,340.427,0.2631579,25,2,6,10,0,0,2,0,2,0,12,0,0,0,0,0,4,2,0,0.38461539,0,0
DB00739,O=C(O)C1C(C)(C)S[C@@]2C(N3C(=O)C(c4ccccc4)NC3(C)C)C(=O)N12,FDA,5,2,1.4111,89.949997,389.47699,0.52631581,27,4,8,3,0,3,1,0,1,0,6,0,0,0,0,0,3,4,0,0.1,4,0
